0,0.285096333663609,0.285096333663609
0.001,0.28509238855465,0.28509238855465
0.002,0.285088435658709,0.285088435658709
0.003,0.285084474976356,0.285084474976356
0.004,0.28508050650816,0.28508050650816
0.005,0.28507653025469,0.28507653025469
0.006,0.28507254621652,0.28507254621652
0.007,0.28506855439422,0.28506855439422
0.008,0.285064554788365,0.285064554788365
0.009,0.28506054739953,0.28506054739953
0.01,0.285056532228291,0.285056532228291
0.011,0.285052509275225,0.285052509275225
0.012,0.285048478540909,0.285048478540909
0.013,0.285044440025924,0.285044440025924
0.014,0.285040393730849,0.285040393730849
0.015,0.285036339656266,0.285036339656266
0.016,0.285032277802757,0.285032277802757
0.017,0.285028208170907,0.285028208170907
0.018,0.2850241307613,0.2850241307613
0.019,0.285020045574521,0.285020045574521
0.02,0.285015952611158,0.285015952611158
0.021,0.2850118518718,0.2850118518718
0.022,0.285007743357034,0.285007743357034
0.023,0.285003627067451,0.285003627067451
0.024,0.284999503003643,0.284999503003643
0.025,0.284995371166203,0.284995371166203
0.026,0.284991231555723,0.284991231555723
0.027,0.284987084172799,0.284987084172799
0.028,0.284982929018025,0.284982929018025
0.029,0.284978766092,0.284978766092
0.03,0.284974595395322,0.284974595395322
0.031,0.284970416928588,0.284970416928588
0.032,0.2849662306924,0.2849662306924
0.033,0.284962036687358,0.284962036687358
0.034,0.284957834914066,0.284957834914066
0.035,0.284953625373126,0.284953625373126
0.036,0.284949408065143,0.284949408065143
0.037,0.284945182990723,0.284945182990723
0.038,0.284940950150473,0.284940950150473
0.039,0.284936709545001,0.284936709545001
0.04,0.284932461174915,0.284932461174915
0.041,0.284928205040825,0.284928205040825
0.042,0.284923941143344,0.284923941143344
0.043,0.284919669483082,0.284919669483082
0.044,0.284915390060654,0.284915390060654
0.045,0.284911102876674,0.284911102876674
0.046,0.284906807931758,0.284906807931758
0.047,0.284902505226522,0.284902505226522
0.048,0.284898194761583,0.284898194761583
0.049,0.284893876537562,0.284893876537562
0.05,0.284889550555078,0.284889550555078
0.051,0.284885216814751,0.284885216814751
0.052,0.284880875317205,0.284880875317205
0.053,0.284876526063062,0.284876526063062
0.054,0.284872169052947,0.284872169052947
0.055,0.284867804287485,0.284867804287485
0.056,0.284863431767302,0.284863431767302
0.057,0.284859051493028,0.284859051493028
0.058,0.284854663465289,0.284854663465289
0.059,0.284850267684716,0.284850267684716
