0,48.3693002964309,30.0338967188254
0.001,48.3693002964309,30.0338967188254
0.002,48.3693002964309,30.0338967188254
0.003,48.3693002964309,30.0338967188254
0.004,48.3693002964309,30.0338967188254
0.005,48.3693002964309,30.0338967188254
0.006,48.3693002964309,30.0338967188254
0.007,48.3693002964309,30.0338967188254
0.008,48.3693002964309,30.0338967188254
0.009,48.3693002964309,30.0338967188254
0.01,48.3693002964309,30.0338967188254
0.011,48.3693002964309,30.0338967188254
0.012,48.3693002964309,30.0338967188254
0.013,48.3693002964309,30.0338967188254
0.014,48.3693002964309,30.0338967188254
0.015,48.3693002964309,30.0338967188254
0.016,48.3693002964309,30.0338967188254
0.017,48.3693002964309,30.0338967188254
0.018,48.3693002964309,30.0338967188254
0.019,48.3693002964309,30.0338967188254
0.02,48.3693002964309,30.0338967188254
0.021,48.3693002964309,30.0338967188254
0.022,48.3693002964309,30.0338967188254
0.023,48.3693002964309,30.0338967188254
0.024,48.3693002964309,30.0338967188254
0.025,48.3693002964309,30.0338967188254
0.026,48.3693002964309,30.0338967188254
0.027,48.3693002964309,30.0338967188254
0.028,48.3693002964309,30.0338967188254
0.029,48.3693002964309,30.0338967188254
0.03,48.3693002964309,30.0338967188254
0.031,48.3693002964309,30.0338967188254
0.032,48.3693002964309,30.0338967188254
0.033,48.3693002964309,30.0338967188254
0.034,48.3693002964309,30.0338967188254
0.035,48.3693002964309,30.0338967188254
0.036,48.3693002964309,30.0338967188254
0.037,48.3693002964309,30.0338967188254
0.038,48.3693002964309,30.0338967188254
0.039,48.3693002964309,30.0338967188254
0.04,48.3693002964309,30.0338967188254
0.041,48.3693002964309,30.0338967188254
0.042,48.3693002964309,30.0338967188254
0.043,48.3693002964309,30.0338967188254
0.044,48.3693002964309,30.0338967188254
0.045,48.3693002964309,30.0338967188254
0.046,48.3693002964309,30.0338967188254
0.047,48.3693002964309,30.0338967188254
0.048,48.3693002964309,30.0338967188254
0.049,48.3693002964309,30.0338967188254
0.05,48.3693002964309,30.0338967188254
0.051,48.3693002964309,30.0338967188254
0.052,48.3693002964309,30.0338967188254
0.053,48.3693002964309,30.0338967188254
0.054,48.3693002964309,30.0338967188254
0.055,48.3693002964309,30.0338967188254
0.056,48.3693002964309,30.0338967188254
0.057,48.3693002964309,30.0338967188254
0.058,48.3693002964309,30.0338967188254
0.059,48.3693002964309,30.0338967188254
0.06,48.3693002964309,30.0338967188254
0.061,48.3693002964309,30.0338967188254
0.062,48.3693002964309,30.0338967188254
0.063,48.3693002964309,30.0338967188254
0.064,48.3693002964309,30.0338967188254
0.065,48.3693002964309,30.0338967188254
0.066,48.3693002964309,30.0338967188254
0.067,48.3693002964309,30.0338967188254
0.068,48.3693002964309,30.0338967188254
0.069,48.3693002964309,30.0338967188254
0.07,48.3693002964309,30.0338967188254
0.071,48.3693002964309,30.0338967188254
0.072,48.3693002964309,30.0338967188254
